ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE
435663,1999,231,Spektakle fabularne TV,Fizjologia małżeństwa,,,,Reż. Krystyna Janda,,"Cz. 1-13. II, 19, 26 IX, 10, 17, 24, 31 X, 7, 14, 21 XI, 12, 19 XII 1999 [każda cz. ok. 15']",
435665,1999,231,Spektakle fabularne TV,Moskwa-Pietuszki,,,,Reż. Zygmunt Duczyński. [Monodram w wykonaniu Jacka Zawadzkiego],,"II, 13 I 1999, 70'",
435667,2000,231,Spektakle fabularne TV,Dziadek do orzechów,,,,Reż. Zbigniew Mich,,"II, 3 I 2000, 40'",
435670,2000,231,Spektakle fabularne TV,Od czasu do czasu,,,,Tł. Małgorzata Semil. Reż. Juliusz Machulski,,"I, 3 I 2000, 95'",
435672,2000,231,Spektakle fabularne TV,Fizjologia małżeństwa,,,,Tł. Tadeusz Boy-Żeleński. Reż. Krystyna Janda,,"Cz. 14-23. II, 2, 16, 23 I; 6, 13, 20 II, 5, 12, 26 III, 2, 9 IV 2000, [każda cz. ok. 15'; cd. z 1999]",
435675,2000,231,Spektakle fabularne TV,Czwarty poziom,,,,Reż. Tadeusz Kijański,,"II, 2 I 2000, 90'",
435677,2000,231,Spektakle fabularne TV,Era Wodnika,,,,,,"I, 1 I 2000, 60'",
435680,1999,231,Spektakle fabularne TV,Kabaret Olgi Lipińskiej,,,,,,"I, 1 I, 26 II, 24 IV, 10 VII, 9 X, 4 XII 1999 [każda cz. ok. 50']",
565913,1999,231,Spektakle fabularne TV,Pies ogrodnika,,,,Reż. Jacek Gąsiorowski,,"I, 12 IV 1999, 75'",
575710,1999,231,Spektakle fabularne TV,Strach na strychu,,,,Reż. Sławomir Kryński,,"II, 18 I 1999",
612816,2000,231,Spektakle fabularne TV,E.E.,,,,Reż. Maria Zmarz-Koczanowicz,,"Progr. I, 10 I 2000, 80'",
612819,2000,231,Spektakle fabularne TV,Dalej niż na wakacje,,,,Reż. Piotr Trzaskalski,,"Progr. II, 10 I 2000, 35'",
612834,2000,231,Spektakle fabularne TV,"Miłość, to takie proste",,,,Tł. Halina Thylwe. Reż. Małgorzata Kopernik,,"Progr. II, 16 I 2000, 60'",
612836,2000,231,Spektakle fabularne TV,Cyrograf,,,,Reż. Janusz Zaorski,,"Progr. I, 17 I 2000, 65""",
612837,2000,231,Spektakle fabularne TV,Kornelia,,,,Tł. Krystyna Bartmińska. Reż. Michał Kwieciński,,"Cz. 1-2 . II, 17, 24 I 2000 [każda cz. 50']",
612842,2000,231,Spektakle fabularne TV,Stara kobieta wysiaduje,,,,Reż. Filip Bajon,,"Progr. II, 23 I 2000, 70'",
612843,2000,231,Spektakle fabularne TV,Woyzeck,,,,Tł. Jerzy Liebert. Reż. Laco Adamik,,"Progr. I, 24 I 2000, 70'",
612844,2000,231,Spektakle fabularne TV,Przedstawienie Hamleta we wsi Głucha Dolna,,,,Tł. Stanisław Kaszyński. Reż. Olga Lipińska,,"Progr. I, 31 I 2000, 115'",
612848,2000,231,Spektakle fabularne TV,Dziecko,,,,Tł. Halina Thylwe. Adapt. i reż. Mariusz Front,,"Progr. II, 6 II 2000, 65'",
612900,2000,231,Spektakle fabularne TV,Piękny widok,,,,Reż. Janusz Kijowski,,"Progr. I, 7 II 2000, 90'",
612902,2000,231,Spektakle fabularne TV,Przylądek czterech wiatrów,,,,Reż. Agnieszka Glińska,,"Progr. II, 7 II 2000, 40'",
612905,2000,231,Spektakle fabularne TV,Stół,,,,Adapt. i reż. Piotr Malaruk,,"Wg. ""Opowiadań na czas przeprowadzki"". Progr. II, 13 II 2000, 60'",
612908,2000,231,Spektakle fabularne TV,"Temida jest kobietą, czyli historie zapożyczone od Guy de Maupassanta",,,,Reż. Tomasz Wiśniewski,,"Progr. I, 14 II 2000, 70'",
612910,2000,231,Spektakle fabularne TV,Noga dla Józefa,,,,Reż. Michał Rosa,,"Progr. II, 14 II 2000, 35'",
612911,2000,231,Spektakle fabularne TV,Monolog o śmierci,,,,Reż. Jakub Skoczeń,,"Progr. II, 20 II 2000, 45'",
612913,2000,231,Spektakle fabularne TV,Żywot Łazika z Tormesu,,,,Tł. Maurycy Mann. Reż. Piotr Trzaskalski,,"Wg anonimowej hiszpańskiej powieści łotrzykowskiej z XVI w. Progr. I, 21 II 2000, 90'",
612914,2000,231,Spektakle fabularne TV,Kabaret Olgi Lipińskiej,,,,,,"Progr. I, 26 II, 3 III, 29 IV, 17 VI, 27 X, 24 XI 2000 [każda cz. ok. 40']",
612915,2000,231,Spektakle fabularne TV,Kłopoty to moja specjalność,,,,Tł. Michał Ronikier. Reż. Marek Piwowski,,"Progr. I, 28 II 2000, 80'",
612917,2000,231,Spektakle fabularne TV,Wojna kreskówek,,,,Reż. Jarosław Żamojda,,"Progr. II, 28 II 2000, 55'",
612919,2000,231,Spektakle fabularne TV,Edith i Marlene,,,,"Tł. Halina Rutkowska, Andrzej Rutkowski. Reż. Marta Meszaros",,"Progr. II, 28 II 2000, 55'",
612920,2000,231,Spektakle fabularne TV,Prześwit,,,,Tł. Małgorzata Semil. Reż. Maria Zmarz-Koczanowicz,,"Progr. I, 6 III 2000, 75'",
612921,2000,231,Spektakle fabularne TV,Serce dzwonu,,,,Reż. Piotr Trzaskalski,,"Progr. II, 6 III 2000, 45'",
612923,2000,231,Spektakle fabularne TV,Łamigłówka,,,,Reż. Łukasz Wylężałek,,"Progr. II, 12 III 2000, 60'",
612929,2000,231,Spektakle fabularne TV,Ich czworo,,,,Reż. Tomasz Zygadło,,"Progr. I, 13 III 2000, 85'",
612931,2000,231,Spektakle fabularne TV,W Nieparyżu i gdzie indziej,,,,Reż. Zbigniew Zapasiewicz,,"Progr. II, 13 III 2000, 50'",
612939,2000,231,Spektakle fabularne TV,Historie zakulisowe,,,,Scenatiusz na wątkach opowiadań Antoniego Czechowa: Władysław Zawistowski. Reż. Zbigniew Zapasiewicz,,"Progr. I, 20 III 2000, 85'",
612959,2000,231,Spektakle fabularne TV,Republika marzeń,,,,Adapt. i reż. Rudolf Zioło,,"Progr. II, 26 III 2000, 75'",
612960,2000,231,Spektakle fabularne TV,Bigda idzie!,,,,Adapt. i reż. Andrzej Wajda,,"Progr. I, 27 III 2000, 75'",
612961,2000,231,Spektakle fabularne TV,Max i Maja,,,,Reż. Wojciech Nowak,,"Progr. II, 27 III 2000, 50'",
612966,2000,231,Spektakle fabularne TV,Naczelny,,,,Tł. Mariusz Kalinowski. Reż. Anna Augustynowicz,,"Progr. II, 2 IV 2000, 60'",
612975,2000,231,Spektakle fabularne TV,Skowronek,,,,Tł. Jadwiga Kukułczanka. Sc. i reż. Krzysztof Zanussi,,"Progr. I, 3 IV 2000, 95'",
612978,2000,231,Spektakle fabularne TV,Skrzypki,,,,Reż. Jan Jakub Kolski,,"Progr. II, 3 IV 2000, 40'",
612984,2000,231,Spektakle fabularne TV,Związek otwarty,,,,Tł. Aleksander Berlin. Reż. Krystyna Janda,,"Progr. I, 10 IV 2000, 80'; [powtórna emisja:] 21 VIII 2000",
612996,2000,231,Spektakle fabularne TV,W tym domu straszy,,,,Reż. Witold Adamek,,"Progr. II, 17 IV 2000, 40'",
613009,2000,231,Spektakle fabularne TV,Miłość na Madagaskarze,,,,Tł. Marek Szalsza. Reż. Waldemar Krzystek,,"Progr. II, 16 IV 2000, 70'",
613012,2000,231,Spektakle fabularne TV,Niespodzianka,,,,Reż. Jan Świderski,,"Progr. I, 17 IV 2000, 90'",
613026,2000,231,Spektakle fabularne TV,W tym domu straszy,,,,Reż. Witold Adamek,,"Progr. II, 17 IV 2000, 40'",
613191,2000,231,Spektakle fabularne TV,Listy do Sary,,,,Reż. Leszek Wosiewicz,,"Progr. II, 7 V 2000, 55'",
613192,2000,231,Spektakle fabularne TV,Dragon,,,,Reż. Stanisław Różewicz,,"Progr. I, 8 V 2000, 80'",
613195,2000,231,Spektakle fabularne TV,Porwanie Nutki,,,,Reż. Lena Szurmiej,,"Progr. II, 8 V 2000, 40'",
613214,2000,231,Spektakle fabularne TV,Numery,,,,Reż. Agnieszka Lipiec-Wróblewska,,"Progr. II, 14 V 2000, 45'",
613215,2000,231,Spektakle fabularne TV,Żelazna konstrukcja,,,,Reż. Sylwester Chęciński,,"Progr. I, 15 V 2000, 85'",
613220,2000,231,Spektakle fabularne TV,Sandra K.,,,,Reż. Maria Zmarz-Koczanowicz,,"Progr. II, 28 V 2000, 60'",
613223,2000,231,Spektakle fabularne TV,Damy i huzary,,,,Reż. Olga Lipińska,,"Progr. I, 22 V 2000, 85'",
613278,2000,231,Spektakle fabularne TV,Bajka o bardzo lekkim chlebie,,,,Reż. Jan Jakub Kolski,,"Progr. II, 29 V 2000, 30'",
613283,2000,231,Spektakle fabularne TV,Okruchy czułości,,,,"Tł. Magdalena Ciesielska, Włodzimierz Kaczkowski. Reż. Ryszard Bugajski",,"Progr. I, 5 VI 2000, 85'",
613288,2000,231,Spektakle fabularne TV,?... zapytał czas,,,,Reż. Izabella Cywińska,,"Progr. II, 5 VI 2000, 60'",
613302,2000,231,Spektakle fabularne TV,Towarzystwo pana Brzechwy,,,,Adapt. i reż. Jan Polewka,,"Progr. II, 12 VI 2000, 40'",
613312,2000,231,Spektakle fabularne TV,Ogień w głowie,,,,Tł. Joanna Diduszko-Kuśmierska. Reż. Piotr Łazarkiewicz,,"Progr. II, 18 VI 2000, 90'",
613333,2000,231,Spektakle fabularne TV,Moje słowa,,,,Reż. Andrzej Maj,,"Progr. II, 19 VI 2000, 35'",
613335,2000,231,Spektakle fabularne TV,Razem,,,,Reż. Feliks Falk,,"Progr. II, 25 VI 2000, 45'",
613363,2000,231,Spektakle fabularne TV,Urodziny mistrza,,,,Reż. Marta Meszaros,,"Progr. I, 26 VI 2000, 60'",
613364,2000,231,Spektakle fabularne TV,Szkolne graffiti II,,,,Reż. Witold Adamek,,"Progr. II, 26 VI 2000, 35'",
613369,2000,231,Spektakle fabularne TV,Wszystko zależy od dziadka,,,,Reż. Anna Minkiewicz,,"Progr. I, 3 VII 2000, 55'",
614550,2000,231,Spektakle fabularne TV,Impuls,,,,Reż. Maciej Dutkiewicz,,"Progr. II, 9 VII 2000, 55'",
614569,2000,231,Spektakle fabularne TV,Głośna sprawa,,,,Reż. Sylwester Chęciński,,"Progr. I, 10 VII, 2000, 45'",
614575,2000,231,Spektakle fabularne TV,Obcy bliscy,,,,Tł. Jerzy Wieluński. Reż. Michał Kwieciński,,"Progr. I, 17 VII, 2000, 80'",
614598,2000,231,Spektakle fabularne TV,Komedia sytuacyjna,,,,Tł. Elżbieta Woźniak. Reż. Anna Minkiewicz,,"Progr. I, 24 VII 2000, 60'",
614714,2000,231,Spektakle fabularne TV,Nóż w głowie Dino Baggio,,,,Reż. Marek Piwowski,,"Progr. II, 30 VII 2000, 40'",
614720,2000,231,Spektakle fabularne TV,Śledztwo,,,,Reż. Waldemar Krzystek,,"Progr. I, 6 VIII 2000, 75'",
614722,2000,231,Spektakle fabularne TV,Wybór,,,,Reż. Jerzy Stuhr,,"Progr. I, 7 VIII 2000, 80'",
614730,2000,231,Spektakle fabularne TV,Randka z diabłem,,,,Reż. Maciej Dutkiewicz,,"Progr. II, 13 VIII 2000, 60'",
614736,2000,231,Spektakle fabularne TV,Od szóstej do szóstej,,,,Reż. Filip Zylber,,"Progr. II, 20 VIII 2000, 60'",
614739,2000,231,Spektakle fabularne TV,Głośna sprawa,,,,Reż. Sylwester Chęciński,,"Progr. I, 28 VIII 2000, 75'",
614742,2000,231,Spektakle fabularne TV,Noc Helvera,,,,Reż. Barbara Sass,,"Progr. I, 3 IX 2000, 65'",
614753,2000,231,Spektakle fabularne TV,Wagary z kosmitą,,,,Reż. Krzysztof Gradowski,,"Progr. II, 4 IX 2000, 40'",
614919,2000,231,Spektakle fabularne TV,"Śmierć za śmierć, czyli dobry chłopiec",,,,Reż. Władysław Kowalski,,"Progr. I, 10 IX 2000, 65'",
614920,2000,231,Spektakle fabularne TV,Mizerykordia,,,,Reż. Janusz Zaorski,,"Progr. I, 11 IX 2000, 75'",
614921,2000,231,Spektakle fabularne TV,Bambuko,,,,Reż. Agnieszka Glińska,,"Progr. II, 11 IX 2000, 40'",
614938,2000,231,Spektakle fabularne TV,Antygona w Nowym Jorku,,,,Reż. Kazimierz Kutz,,"Progr. II, 17 IX 2000, 120'",
614945,2000,231,Spektakle fabularne TV,Zemsta,,,,Reż. Jan Świderski,,"Progr. I, 18 IX 2000, 105'",
614975,2000,231,Spektakle fabularne TV,Srebrny deszcz,,,,Reż. Jerzy Krysiak,,"Progr. I, 25 IX 2000, 55'",
614976,2000,231,Spektakle fabularne TV,Na warszawskiej Starówce,,,,Reż. Roland Rowiński,,"Progr. II, 25 IX 2000, 25'",
614986,2000,231,Spektakle fabularne TV,Pracownia krawiecka,,,,Tł. Bogusława Frosztęga. Reż. Wojciech Pszoniak,,"Progr. I, 2 X 2000, 85'",
615012,2000,231,Spektakle fabularne TV,Ballada o zabójcach,,,,Reż. Waldemar Krzystek,,"Progr. II, 8 X 2000, 70'",
615014,2000,231,Spektakle fabularne TV,Twórcy obrazów,,,,Tł. Andrzej Krajewski-Bola. Reż. Kazimierz Kutz,,"Progr. I, 9 X 2000, 80'",
615016,2000,231,Spektakle fabularne TV,Obrazek,,,,Reż. Mikołaj Haremski,,"Progr. II, 9 X 2000, 45'",
615018,2000,231,Spektakle fabularne TV,Co nie jest snem,,,,Reż. Krzysztof Zaleski,,"Progr. I, 15 X 2000, 65'",
615636,2000,231,Spektakle fabularne TV,"Moja córka, moja miłość",,,,Tł. Barbara Grzegorzewska. Reż. Leszek Wosiewicz,,"Progr. I, 23 X 2000, 75'",
615637,2000,231,Spektakle fabularne TV,Ślub,,,,Reż. Roland Rowiński,,"Progr. II, 23 X 2000, 45'",
615638,2000,231,Spektakle fabularne TV,Niektóre gatunki dziewic,,,,Reż. Agnieszka Glińska,,"Progr. II, 29 X 2000, 70'",
615639,2000,231,Spektakle fabularne TV,Ostatnie kwadry,,,,Tł. Anna Wasilewska. Reż. Jan Englert,,"Progr. I, 30 X 2000, 80'",
615761,2000,231,Spektakle fabularne TV,Nas troje,,,,Reż. Marek Koterski,,"Progr. II, 5 XI 2000, 65'",
615779,2000,231,Spektakle fabularne TV,Przetarg,,,,Reż. Krzysztof Babicki,,"Progr. I, 6 XI 2000, 70'",
615816,2000,231,Spektakle fabularne TV,Perły szczęścia nie dają,,,,Reż. Teresa Kotlarczyk,,"Progr. II, 6 XI 2000, 45'",
615876,2000,231,Spektakle fabularne TV,Simpatico,,,,Reż. Mariusz Grzegorzek,,"Progr. II, 12 XI 2000, 108'",
615877,2000,231,Spektakle fabularne TV,...Aż żyć się chce,,,,Reż. Izabella Cywińska,,"Progr. I, 13 XI 2000, 77",
615878,2000,231,Spektakle fabularne TV,Słoneczko,,,,Reż. Igor Mołodecki,,"Progr. II, 13 XI 2000, 45'",
615936,2000,231,Spektakle fabularne TV,Muchy,,,,Reż. Łukasz Wylężałek,,"Progr. II, 19 XI 2000, 55'",
616940,2000,231,Spektakle fabularne TV,Wujaszek Wania,,,,Tł. Artur Sandauer. Reż. Aleksander Bardini,,"Progr. I, 27 XI 2000, 65'",
616956,2000,231,Spektakle fabularne TV,Szkolne graffiti,,,,Reż. Witold Adamek,,"Progr. II, 27 XI 2000, 45'",
616976,2000,231,Spektakle fabularne TV,Skarb,,,,Reż. Piotr Malaruk,,"Progr. II, 3 XII 2000, 60'",
616977,2000,231,Spektakle fabularne TV,Grzechy starości,,,,Reż. Maciej Wojtyszko,,"Progr. I, 4 XII 2000, 85'",
619556,2000,231,Spektakle fabularne TV,Bankructwo małego Dżeka,,,,Reż. Agnieszka Glińska,,"Progr. II, 4 XII 2000, 45'",
619616,2000,231,Spektakle fabularne TV,Moja córeczka,,,,Reż. Andrzej Barański,,"Progr. II, 10 XII 2000, 80'",
619657,2000,231,Spektakle fabularne TV,Podróż,,,,Tł. Barbara Grzegorzewska. Reż. Piotr Mikucki,,"Progr. I, 11 XII 2000, 65'",
619696,2000,231,Spektakle fabularne TV,Perykles,,,,Tł. Leon Ulrich. Reż. Maciej Prus,,"Progr. II, 11 XII 2000, 40'",
619736,2000,231,Spektakle fabularne TV,Wigilijna opowieść,,,,Reż. Piotr Trzaskalski,,"Progr. I, 18 XII 2000, 55'",
640164,2000,231,Spektakle fabularne TV,[Dziesięć] 10 pięter,,,,Reż. Witold Adamek,,"Progr. I, 4 IX 2000, 64'",
870209,2001,231,Spektakle fabularne TV,Dom otwarty,,,,Reż. Zbigniew Kopalko,,"Program II, 31 XII 2001, 95'",
874719,2001,231,Spektakle fabularne TV,Słońce na sznurku,,,,Reż. Andrzej Zakrzewski,,"Program II, 10 VIII 2001, 35'",
884438,2001,231,Spektakle fabularne TV,Kuszenie cichej Weroniki,,,,Tł. Zofia Rybicka. Reż. Krystian Lupa,,"Program II, 14 I 2001, 85'; [ponowna emisja:] 8 IV 2001",
884499,2001,231,Spektakle fabularne TV,Herbatka u Stalina,,,,Tł. Michał Ronikier. Reż. Janusz Morgenstern,,"Program I, 15 I 2001, 105'",
884558,2001,231,Spektakle fabularne TV,Gedeon,,,,Tł. Krzysztof Lipka. Reż. Zbigniew Mich,,"Program II, 15 I 2001, 45'",
884599,2001,231,Spektakle fabularne TV,Agnes,,,,Tł. Barbara Grzegorzewska. Reż. Anna Augustynowicz,,"Program II, 21 I 2001, 80'",
884600,2001,231,Spektakle fabularne TV,Wieczór z lalką,,,,Reż. Wojciech Pacyna,,"Program II, 22 I 2001, 35'",
884638,2001,231,Spektakle fabularne TV,Skiz,,,,Reż. Gustaw Holoubek,,"Program I, 29 I 2001, 80'",
884699,2001,231,Spektakle fabularne TV,"Bajka, czyli o dwóch braciach",,,,Adapt. Hanna Motyka. Reż. Barbara Borys-Damięcka,,"Program II, 29 I 2001, 45'",
884739,2001,231,Spektakle fabularne TV,Święty grzech,,,,Reż. Bogdan Tosza,,"Program II, 4 II 2001, 55'",
884740,2001,231,Spektakle fabularne TV,Nauka o barwach,,,,Reż. Jan Englert,,"Program I, 5 II 2001, 85'",
884742,2001,231,Spektakle fabularne TV,Mojżesz i Katarzyna,,,,Reż. Adek Drabiński,,"Program II, 5 II 2001, 30'",
884758,2001,231,Spektakle fabularne TV,"Moja matka. Adapt. pt. ""Puste niebo""",,,,Tł. Bożena Sęk. Sc. i reż. Henryk Baranowski,,"Program II, 6 II 2001, 65'",
884760,2001,231,Spektakle fabularne TV,Pani Hapgood,,,,Tł. Halina Cieplińska. Reż. Filip Zylber,,"Program II, 11 II 2001, 70'",
884778,2001,231,Spektakle fabularne TV,Posłuszna wdowa,,,,Tł. Michał Ronikier. Reż. Robert Lehman [właśc. Robert Gliński],,"Program I, 12 II 2001, 80'",
884801,2001,231,Spektakle fabularne TV,Beztlenowce,,,,Reż. Łukasz Barczyk,,"Program II, 18 II 2001, 80'",
884991,2001,231,Spektakle fabularne TV,Diabelskie nasienie,,,,Tł. Dorota Jovanka Cirlić. Reż. Olga Lipińska,,"Program I, 19 II 2001, 80'",
885043,2001,231,Spektakle fabularne TV,Rozmowy przy wycinaniu lasu,,,,Reż. Stanisałw Tym,,"Program I, 26 II 2001, 95'",
885044,2001,231,Spektakle fabularne TV,"Krzesiwo. Adapt. pt. ""Czarodziejskie krzesiwo""",,,,Sc. i reż. Jerzy Bielunas,,"Program II, 26 II 2001, 45'",
885065,2001,231,Spektakle fabularne TV,Top dogs,,,,Tł. Jerzy Koenig. Reż. Filip Zylber,,"Program II, 4 III 2001, 75'",
885067,2001,231,Spektakle fabularne TV,Szczęście Frania,,,,Reż. Agnieszka Glińska,,"Program I, 5 III 2001, 75'",
885078,2001,231,Spektakle fabularne TV,Kuracja,,,,Reż. Wojciech Smarzowski,,"Program II, 11 III 2001, 70'",
885098,2001,231,Spektakle fabularne TV,Opera mydlana,,,,"Tł. Aniko Kiss, Stefan Zgliszczyński. Reż. Ryszard Bugajski",,"Program I, 12 III 2001, 65'",	
885100,2001,231,Spektakle fabularne TV,Przylądek Czterech Wiatrów,,,,Tł. Magdalena Koziej-Ostaszkiewicz. Adapt. Diana Ostrowska. Reż. Agnieszka Glińska,,"Program II, 12 III 2001, 45'","
"
885104,2001,231,Spektakle fabularne TV,Pigmalion,,,,Tł. Kazimierz Piotrowski. Reż. Maciej Wojtyszko,,"Program I, 19 III 2001, 105'","
"
885119,2001,231,Spektakle fabularne TV,Królowa i Szekspir,,,,"Tł. Grażyna Dyląg, Bożena Intrator. Reż. Zbigniew Zapasiewicz",,"Program I, 26 III 2001, 90'","
"
885120,2001,231,Spektakle fabularne TV,Królowa Chłodu,,,,Reż. Piotr Malaruk,,"[Spektal inspirowany ""Królową Śniegu"" Hansa Christiana Andersena]. Program II, 26 III 2001, 45'","
"
885139,2001,231,Spektakle fabularne TV,Przemiana 1999,,,,Reż. Laco Adamik,," Program II, 1 IV 2001, 65'","
"
885140,2001,231,Spektakle fabularne TV,Letni dzień,,,,Reż. Roland Rowiński,,"Program I, 2 IV 2001, 55'","
"
885141,2001,231,Spektakle fabularne TV,"Strach na wróble. Adaptacja pt. ""Strach na strychu""",,,,"Adapt. Barbara Biel, Sławomir Kryński. Reż. Sławomir Kryński",,"Program II, 2 IV 2001, 45'","
Barbara Biel
 
Sławomir Kryński
"
885142,2001,231,Spektakle fabularne TV,Trąd w Pałacu Sprawiedliwości,,,,Tł. Anna Wasilewska. Reż. Janusz Morgenstern,,"Program I, 9 IV 2001, 85'",
885143,2001,231,Spektakle fabularne TV,Anka,,,,Reż. Radosław Piwowarski,,"Program II, 9 IV 2001, 40'",
885158,2001,231,Spektakle fabularne TV,Wieczernik,,,,Reż. Grzegorz Królikiewicz,,"Program II, 12 IV 2001, 65'",
885181,2001,231,Spektakle fabularne TV,Usta Micka Jaggera,,,,Reż. Michał Kwieciński,,"Program II, 22 IV 2001, 95'",
885182,2001,231,Spektakle fabularne TV,Beatryks Cenci,,,,Adapt. i reż. Jan Englert,,"Program II, 23 IV 2001, 104'",
885198,2001,231,Spektakle fabularne TV,Diabelski patrol,,,,Reż. Urszula Urbaniak,,"Program II, 23 IV 2001, 45'",
897044,2001,231,Spektakle fabularne TV,Ławeczka,,,,Tł. Jerzy Koenig. Reż. Maciej Wojtyszko,,"Program I, 30 IV 2001, 90'",
897078,2001,231,Spektakle fabularne TV,Odszkodowanie,,,,Reż. Władysław Kowalski,,"Program II, 6 V 2001, 65'",
897121,2001,231,Spektakle fabularne TV,Paryżanka,,,,Tł. Leon Schiller. Reż. Andrzej Łapicki,,"Program I, 7 V 2001, 65'",
897159,2001,231,Spektakle fabularne TV,Siedemnastolatek,,,,Tł. Wacława Komarnicka. Adapt. Katarzyna Leżeńska . Reż. Teresa Kotlarczyk,,"Program II, 7 V 2001, 45'",
897182,2001,231,Spektakle fabularne TV,Małżowina,,,,Reż. Wojciech Smarzowski,,"Program II, 13 V 2001, 65'",
897200,2001,231,Spektakle fabularne TV,Dotknięcia,,,,Adapt. i reż. Izabella Cywińska,,"Program I, 14 V 2001, 85'",
897240,2001,231,Spektakle fabularne TV,Swoja,,,,"Adapt. Mikołaj Haremski, Roman Płocki. Reż. Mikołaj Haremski",,"Program II, 14 V 2001, 40'",
898541,2001,231,Spektakle fabularne TV,Niech no tylko zakwitną jabłonie,,,,Reż. Wojciech Kościelniak,,"Program I, 21 V 2001, 75'",
898600,2001,231,Spektakle fabularne TV,Ogień w głowie,,,,Tł. Joanna Diduszko-Kuśmierska. Reż. Piotr Łazarkiewicz,,"Program II, 27 V 2001, 95'; [ponowna emisja:] 19 IX 2001",
898619,2001,231,Spektakle fabularne TV,Pieniądze innych ludzi,,,,Tł. Jarosław Strzemień. Reż. Maciej Englert,,"Program I, 28 V 2001, 100'",
898638,2001,231,Spektakle fabularne TV,Krakowskie abecadło,,,,Reż. Marek Gaj,,"Program II, 28 V 2001, 40'",
898719,2001,231,Spektakle fabularne TV,Noc Helvera,,,,Reż. Barbara Sass,,"Program II, 3 VI 2001, 75'",
898878,2001,231,Spektakle fabularne TV,Golden Joe,,,,Tł. Barbara Grzegorzewska. Reż. Wojciech Nowak,,"Program I, 4 VI 2001, 85'",
898899,2001,231,Spektakle fabularne TV,Legenda o świętym Krzysztofie,,,,Sc. i reż. Krzysztof Zaleski,,"Program II, 4 VI 2001, 35'",
898999,2001,231,Spektakle fabularne TV,Druga matka,,,,Reż. Izabella Cywińska,,"Program II, 10 VI 2001, 60'",
899640,2001,231,Spektakle fabularne TV,Błahostka,,,,Reż. Tomasz Zygadło,,"Program I, 11 VI 2001, 75'",
899641,2001,231,Spektakle fabularne TV,Tajemnica przeszłości,,,,Reż. Jacek Butrymowicz,,"Program II, 11 VI 2001, 35'",
899646,2001,231,Spektakle fabularne TV,Elżbieta królowa Anglii,,,,Tł. Zbigniew Krawczykowski. Reż. Laco Adamik,,"Cz. 1-2. Program I, 18 VI 2001, 90'; 26 VI 2001, 90'",
899654,2001,231,Spektakle fabularne TV,Ballada o zabójcach,,,,Reż. Waldemar Krzystek,,"Program I, 1 VII, 2001, 70'",
899658,2001,231,Spektakle fabularne TV,Klub kawalerów,,,,Reż. Krystyna Janda,,"Program I, 8 I 2001, 78'; [ponowna emisja:] 12 VII 2001",
899662,2001,231,Spektakle fabularne TV,"Śmierć za śmierć, czyli dobry chłopiec",,,,Reż. Władysław Kowalski,,"Program II, 8 VII, 2001, 65'",
899678,2001,231,Spektakle fabularne TV,Netta,,,,Reż. Kazimierz Kutz,,"Program I, 9 VII, 2001, 95'",
899684,2001,231,Spektakle fabularne TV,Niektóre gatunki dziewic,,,,Reż. Agnieszka Glińska,,"Program II, 15 VII, 2001, 65'",
899686,2001,231,Spektakle fabularne TV,Podróż,,,,Tł. Barbara Grzegorzewska. Reż. Piotr Mikucki,,"Program I, 16 VII, 2001, 60'",
899694,2001,231,Spektakle fabularne TV,Dziękuję za służbę,,,,Reż. Sylwester Chęciński,,"Program I, 23 VII, 2001, 90'",
899698,2001,231,Spektakle fabularne TV,"Temida jest kobietą, czyli historie pożyczone od Guy de Maupassanta",,,,Reż. Tomasz Wiszniewski,,"Program I, 30 VII, 2001, 65'",
899702,2001,231,Spektakle fabularne TV,Pracownia krawiecka,,,,Tł. Bogusława Frosztęga. Reż. Wojciech Pszoniak,,"Program I, 6 VIII, 2001, 80'",
899722,2001,231,Spektakle fabularne TV,Sandra K,,,,Reż. Maria Zmarz-Koczanowicz,,"Program II, 12 VIII, 2001, 65'",
899724,2001,231,Spektakle fabularne TV,Od czasu do czasu,,,,Reż. Juliusz Machulski,,"Program I, 13 VIII, 2001, 100'",
899739,2001,231,Spektakle fabularne TV,Muchy,,,,Reż. Łukasz Wylężałek,,"Program II, 19 VIII, 2001, 55'",
899758,2001,231,Spektakle fabularne TV,Muchy,,,,Tł. Michał Ronikier. Reż. Piotr Mikucki,,"Program I, 20 VIII, 2001, 100'",
899900,2001,231,Spektakle fabularne TV,Skarb,,,,Reż. Piotr Malaruk,,"Program II, 26 VIII, 2001, 60'",
899903,2001,231,Spektakle fabularne TV,Ciemno,,,,Reż. Janusz Majewski,,"Program I, 27 VIII, 2001, 65'",
899941,2001,231,Spektakle fabularne TV,Stół,,,,Reż. Piotr Mularuk,,"Program II, 2 IX 2001, 60'",
899945,2001,231,Spektakle fabularne TV,Wielka magia,,,,Tł. Anna Wasilewska. Reż. Maciej Englert,,"Program I, 3 IX 2001, 95'",
