ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE,tytul_clean,data_premiery,program_tv,emisje
227917,1993,231,Spektakle fabularne TV,"Idę, łąko, ku tobie, czyli iłżycki romans Bolesława Leśmiana",,,,,,"Reż. Andrzej Maj. I, 3 V 1993, 50'",,"Idę, łąko, ku tobie, czyli iłżycki romans Bolesława Leśmiana",,I,"[{'data': '3 V 1993', 'czas_min': 50}]"
227918,1993,231,Spektakle fabularne TV,Pod wulkanem,,,,,,"Tł. Krystyna Tarnowska. Adapt. i reż.: Andrzej Pawłowski. I, 10 V 1993, 130'",,Pod wulkanem,,I,"[{'data': '10 V 1993', 'czas_min': 130}]"
227919,1993,231,Spektakle fabularne TV,Selekcja I,,,,,,"Reż. Tadeusz Kijański. II, 14 V 1993, 100'",,Selekcja I,,II,"[{'data': '14 V 1993', 'czas_min': 100}]"
227920,1993,231,Spektakle fabularne TV,Selekcja II,,,,,,"Reż. Tadeusz Kijański. II, 21 V 1993, 90'",,Selekcja II,,II,"[{'data': '21 V 1993', 'czas_min': 90}]"
227921,1993,231,Spektakle fabularne TV,Kochane maleństwa,,,,,,"Cz. 1-3. Tł. Magdalena Samozwaniec. Reż. i adapt. Maciej Leszczyński. I, 16 V 1993, 42'; 23 V 1993, 46'; 30 V 1993, 39'",,Kochane maleństwa,,I,"[{'data': '16 V 1993', 'czas_min': 42}, {'data': '23 V 1993', 'czas_min': 46}, {'data': '30 V 1993', 'czas_min': 39}]"
227923,1993,231,Spektakle fabularne TV,Mieszczanin szlachcicem,,,,,,"Tł. Tadeusz Boy-Żeleński. Reż. Jerzy Gruza. I, 2 I 1993, 72'",,Mieszczanin szlachcicem,,I,"[{'data': '2 I 1993', 'czas_min': 72}]"
227987,1993,231,Spektakle fabularne TV,Madame de Sade,,,,,,"Tł. Stanisław Janicki, Yukio Kudo. Reż Andrzej Sapija. I, 1 III 1993, 100'; [powtórna emisja:] 2 VII 1993",,Madame de Sade,,I,"[{'data': '1 III 1993', 'czas_min': 100}, {'data': '2 VII 1993', 'czas_min': None}]"
228190,1993,231,Spektakle fabularne TV,Człowiek bez nazwiska,,,,,,"Reż. Barbara Sałacka. II, 7 IV 1993, 70'",,Człowiek bez nazwiska,,II,"[{'data': '7 IV 1993', 'czas_min': 70}]"
228191,1993,231,Spektakle fabularne TV,Skrzep,,,,,,"Adapt. pt.: Test. Reż. Tomasz Szadkowski. II, 14 IV 1993, 60'",,Skrzep,,II,"[{'data': '14 IV 1993', 'czas_min': 60}]"
228192,1993,231,Spektakle fabularne TV,Dziady,,,,,,"Reż. Adam Hanuszkiewicz. I, 24 IV 1993, 55'",,Dziady,,I,"[{'data': '24 IV 1993', 'czas_min': 55}]"
228193,1993,231,Spektakle fabularne TV,Myślenie Norwidem. [Spektakl poetycki],,,,,,"Reż. Waldemar Stroński. Wykonanie: Jerzy Zelnik. II, 23 V 1993, 30'",,Myślenie Norwidem. [Spektakl poetycki],,II,"[{'data': '23 V 1993', 'czas_min': 30}]"
228197,1993,231,Spektakle fabularne TV,Ofelia na wakacjach,,,,,,"Reż. Andrzej Maleszka. Cz. 1-2. I, 27 VI 1993, 40'; 4 VII 1993, 50'",,Ofelia na wakacjach,,I,"[{'data': '27 VI 1993', 'czas_min': 40}, {'data': '4 VII 1993', 'czas_min': 50}]"
228195,1993,231,Spektakle fabularne TV,Coś w rodzaju miłości,,,,,,"Tł. Małgorzata Semil. Reż. Tomasz Zygadło. I, 24 V 1993, 90'",,Coś w rodzaju miłości,,I,"[{'data': '24 V 1993', 'czas_min': 90}]"
228196,1993,231,Spektakle fabularne TV,Elegia dla jednej pani,,,,,,"Tł. Małgorzata Semil. Reż. Tomasz Zygadło. II, 26 V 1993, 35'",,Elegia dla jednej pani,,II,"[{'data': '26 V 1993', 'czas_min': 35}]"
228198,1993,231,Spektakle fabularne TV,Męczeństwo Piotra OHey'a,,,,,,"Reż. Erwin Axer. I, 2 X 1993, 60'",,Męczeństwo Piotra OHey'a,,I,"[{'data': '2 X 1993', 'czas_min': 60}]"
228199,1993,231,Spektakle fabularne TV,Mizantrop,,,,,,"Tł. Jan Kott. Reż. Krzysztof Nazar. II, 4 XI 1993, 115'",,Mizantrop,,II,"[{'data': '4 XI 1993', 'czas_min': 115}]"
228202,1993,231,Spektakle fabularne TV,Miecz,,,,,,"Sc. na motywach bajki gruzińskiej: Wojciech i Maciej Szelachowscy. Reż. Maciej Szelachowski. I, 25 XII 1993, 48'",,Miecz,,I,"[{'data': '25 XII 1993', 'czas_min': 48}]"
228201,1993,231,Spektakle fabularne TV,W stronę Klarysy. Szkice z Człowieka bez właściwości,,,,,,"Cz. 1-3. Sc. Krystian Lupa, Kazimierz Bardzik. Reż. Krystian Lupa. II, 2 XII 1993, 78'; 9 XII 1993, 84'; 16 XII 1993, 102'",,W stronę Klarysy. Szkice z Człowieka bez właściwości,,II,"[{'data': '2 XII 1993', 'czas_min': 78}, {'data': '9 XII 1993', 'czas_min': 84}, {'data': '16 XII 1993', 'czas_min': 102}]"
228203,1993,231,Spektakle fabularne TV,Ballada o olbrzymach,,,,,,"Reż. Andrzej Maleszka. I, 17 X 1993, 40'",,Ballada o olbrzymach,,I,"[{'data': '17 X 1993', 'czas_min': 40}]"
228204,1993,231,Spektakle fabularne TV,Kiedy się ze mną podzielisz,,,,,,"Reż. Ryszard Bugajski. II, 5 III 1993, 70'",,Kiedy się ze mną podzielisz,,II,"[{'data': '5 III 1993', 'czas_min': 70}]"
228205,1993,231,Spektakle fabularne TV,Nieboskie stworzenie,,,,,,"Reż. Paweł Karpiński. I, 31 VII 1993, 50'",,Nieboskie stworzenie,,I,"[{'data': '31 VII 1993', 'czas_min': 50}]"
228206,1993,231,Spektakle fabularne TV,Kim pani jest?,,,,,,"Reż. Bogdan Tosza. I, 6 IX 1993, 50'",,Kim pani jest?,,I,"[{'data': '6 IX 1993', 'czas_min': 50}]"
228207,1993,231,Spektakle fabularne TV,Piszę pamiętnik artysty,,,,,,"Reż. Kazimierz Braun. I, 30 X 1993, 85'",,Piszę pamiętnik artysty,,I,"[{'data': '30 X 1993', 'czas_min': 85}]"
228208,1993,231,Spektakle fabularne TV,O żonach złych i dobrych,,,,,,"Reż. Barbara Borys-Damięcka. I, 8 III 1993, 100'; [ponowna emisja:] 6 IV 1993",,O żonach złych i dobrych,,I,"[{'data': '8 III 1993', 'czas_min': 100}, {'data': '6 IV 1993', 'czas_min': None}]"
228209,1993,231,Spektakle fabularne TV,"Wiosna, wiosna się zaczęła",,,,,,"Tł. Arkadiusz Szaraniec. Reż. Elżbieta Sikora. I, 21 III 1993, 53'",,"Wiosna, wiosna się zaczęła",,I,"[{'data': '21 III 1993', 'czas_min': 53}]"
228210,1993,231,Spektakle fabularne TV,Baśń o pięknej Pulcheryi i szpetnej Bestyi,,,,,,"Reż. Zbigniew Poprawski. I, 9 V 1993, 55'",,Baśń o pięknej Pulcheryi i szpetnej Bestyi,,I,"[{'data': '9 V 1993', 'czas_min': 55}]"
228211,1993,231,Spektakle fabularne TV,Brudne pieniądze,,,,,,"Tł. Ewa Chodkowska. Reż. Witold Skaruch. II, 22 X 1993, 85'",,Brudne pieniądze,,II,"[{'data': '22 X 1993', 'czas_min': 85}]"
228212,1993,231,Spektakle fabularne TV,Polityka,,,,,,"Reż. Michał Kwieciński. I, 17 VII 1993, 85'",,Polityka,,I,"[{'data': '17 VII 1993', 'czas_min': 85}]"
228213,1993,231,Spektakle fabularne TV,"Człowiek, zwierzę i cnota",,,,,,"Tł. Zofia Jachimecka. Reż. Henryk Kluba. I, 20 III 1993, 78'",,"Człowiek, zwierzę i cnota",,I,"[{'data': '20 III 1993', 'czas_min': 78}]"
228214,1993,231,Spektakle fabularne TV,Arlekinada,,,,,,"Reż. Stanisław Mączyński. I, 6 II 1993, 80'",,Arlekinada,,I,"[{'data': '6 II 1993', 'czas_min': 80}]"
228408,1993,231,Spektakle fabularne TV,Przerwana rozmowa,,,,,,"Adapt. i reż. Mariusz Malec. I, 10 III 1993, 25'",,Przerwana rozmowa,,I,"[{'data': '10 III 1993', 'czas_min': 25}]"
228409,1993,231,Spektakle fabularne TV,Zapach orchidei,,,,,,"Reż. Kazimierz Kutz. I, 18 V 1993, 120'",,Zapach orchidei,,I,"[{'data': '18 V 1993', 'czas_min': 120}]"
228410,1993,231,Spektakle fabularne TV,Odwiedziny o zmroku,,,,,,"Reż. Maciej Wojtyszko. I, 19 VI 1993, 30'",,Odwiedziny o zmroku,,I,"[{'data': '19 VI 1993', 'czas_min': 30}]"
228411,1993,231,Spektakle fabularne TV,Do piachu,,,,,,"Reż. Kazimierz Kutz. I, 13 VI 1993",,Do piachu,,I,"[{'data': '13 VI 1993', 'czas_min': None}]"
228412,1993,231,Spektakle fabularne TV,Dzieci Arbatu,,,,,,"Tł. Gracjana Miller-Zielińska. Adapt. Siergiej Kokowkin. Reż. Kazimierz Kutz. 3 VIII 1993, 131'",,Dzieci Arbatu,,,"[{'data': '3 VIII 1993', 'czas_min': 131}]"
228413,1993,231,Spektakle fabularne TV,"O, kalkomanio sprzed tylu lat...",,,,,,"Reż. Andrzej Maj. I, 31 X 1993, 50'",,"O, kalkomanio sprzed tylu lat...",,I,"[{'data': '31 X 1993', 'czas_min': 50}]"
228414,1993,231,Spektakle fabularne TV,Lato,,,,,,"Reż. Michał Kwieciński. I, 8 XI 1993, 105'",,Lato,,I,"[{'data': '8 XI 1993', 'czas_min': 105}]"
228415,1993,231,Spektakle fabularne TV,Świadkowie albo nasza mała stabilizacja,,,,,,"Reż. Adam Hanuszkiewicz. I, 13 XI 1993, 50'",,Świadkowie albo nasza mała stabilizacja,,I,"[{'data': '13 XI 1993', 'czas_min': 50}]"
228416,1993,231,Spektakle fabularne TV,Grupa Laokona,,,,,,"Reż. Zygmunt Huebner. I, 27 XI 1993, 95'",,Grupa Laokona,,I,"[{'data': '27 XI 1993', 'czas_min': 95}]"
228417,1993,231,Spektakle fabularne TV,W niedzielę po południu,,,,,,"Reż. Roland Rowiński. I, 3 VII 1993, 50'",,W niedzielę po południu,,I,"[{'data': '3 VII 1993', 'czas_min': 50}]"
228418,1993,231,Spektakle fabularne TV,Most,,,,,,"Reż. Jan Bratkowski. I, 27 III 1993, 70'",,Most,,I,"[{'data': '27 III 1993', 'czas_min': 70}]"
228419,1993,231,Spektakle fabularne TV,Misterium wielkanocne,,,,,,"Reż. Jan Skotnicki. I, 10 IV 1993, 95'",,Misterium wielkanocne,,I,"[{'data': '10 IV 1993', 'czas_min': 95}]"
228420,1993,231,Spektakle fabularne TV,Tajemnica szkolnego dzwonka,,,,,,"Reż. Tomasz Dettloff. I, 11 IV 1992, 50'",,Tajemnica szkolnego dzwonka,,I,"[{'data': '11 IV 1992', 'czas_min': 50}]"
228421,1993,231,Spektakle fabularne TV,George Sand,,,,,,"[Widowisko wg tekstów pisarki]. Tł. Julia hartwig.  Reż. Krzysztof Bukowski. II, 12 IV 1993, 38'",,George Sand,,II,"[{'data': '12 IV 1993', 'czas_min': 38}]"
228422,1993,231,Spektakle fabularne TV,Mgła,,,,,,"Reż. Mirosław Gronowski. I, 17 IV 1993, 75'",,Mgła,,I,"[{'data': '17 IV 1993', 'czas_min': 75}]"
228423,1993,231,Spektakle fabularne TV,Love,,,,,,"Reż. Andrzej Strzelecki. I, 1 V 1993, 55'",,Love,,I,"[{'data': '1 V 1993', 'czas_min': 55}]"
228424,1993,231,Spektakle fabularne TV,Nie mam ci nic do powiedzenia,,,,,,"Tł. Tadeusz Adrian Malanowski. Adapt. Zofia Śliwowa. Reż. Stanisław Zajączkowski. II, 28 V 1993, 57'",,Nie mam ci nic do powiedzenia,,II,"[{'data': '28 V 1993', 'czas_min': 57}]"
228425,1993,231,Spektakle fabularne TV,O szyby deszcz dzwoni,,,,,,"Reż. Andrzej Maj. I, 29 V 1993, 40'",,O szyby deszcz dzwoni,,I,"[{'data': '29 V 1993', 'czas_min': 40}]"
228426,1993,231,Spektakle fabularne TV,Bliski nieznajomy,,,,,,"Reż. Jerzy Domaradzki. I, 15 VI 1993, 85'",,Bliski nieznajomy,,I,"[{'data': '15 VI 1993', 'czas_min': 85}]"
228427,1993,231,Spektakle fabularne TV,Poskromienie złośnicy,,,,,,"Tł. Stanisław Barańczak. Reż. Jerzy Stuhr. I, 26 VI 1993, 115'",,Poskromienie złośnicy,,I,"[{'data': '26 VI 1993', 'czas_min': 115}]"
228428,1993,231,Spektakle fabularne TV,Król Edyp,,,,,,"Tł. Kazimierz Morawski. Reż. Laco Adamik. I, 26 VII 1993, 60'",,Król Edyp,,I,"[{'data': '26 VII 1993', 'czas_min': 60}]"
228429,1993,231,Spektakle fabularne TV,Stół Mordechaja Gebirtiga,,,,,,"Reż. Laco Adamik. II, 8 VIII 1993, 80'",,Stół Mordechaja Gebirtiga,,II,"[{'data': '8 VIII 1993', 'czas_min': 80}]"
228430,1993,231,Spektakle fabularne TV,Stalin,,,,,,"Tł. Ryszard Turczyn. Reż. Kazimierz Kutz. I, 31 VIII 1993, 137'",,Stalin,,I,"[{'data': '31 VIII 1993', 'czas_min': 137}]"
228431,1993,231,Spektakle fabularne TV,Bella,,,,,,"Tł. Wanda Wąsowska. Reż. i adapt. Tomasz Zygadło. II, 3 IX 1993, 109'",,Bella,,II,"[{'data': '3 IX 1993', 'czas_min': 109}]"
228432,1993,231,Spektakle fabularne TV,Każdemu co mu się należy od mafii,,,,,,"Tł. Krystyna i Eugeniusz Kabatcowie. Reż. Juliusz Janicki. II, 17 IX 1993, 98'",,Każdemu co mu się należy od mafii,,II,"[{'data': '17 IX 1993', 'czas_min': 98}]"
228433,1993,231,Spektakle fabularne TV,Żeglarz,,,,,,"Reż. Wojciech Solarz. 18 IX 1993, 95'",,Żeglarz,,,"[{'data': '18 IX 1993', 'czas_min': 95}]"
228434,1993,231,Spektakle fabularne TV,Mazepa,,,,,,"Reż. Gustaw Holoubek. I, 4 X 1993, 130'",,Mazepa,,I,"[{'data': '4 X 1993', 'czas_min': 130}]"
228435,1993,231,Spektakle fabularne TV,"Hotel ""Pod poległym alpinistą""",,,,,,"Tł. Irena Lewandowska. Reż. Michał Kwieciński. I, 23 X 1993, 80'",,"Hotel ""Pod poległym alpinistą""",,I,"[{'data': '23 X 1993', 'czas_min': 80}]"
228436,1993,231,Spektakle fabularne TV,Bracia Rico,,,,,,"Tł. Irena Szymańska. Reż. Marek Piwowski. II, 29 X 1993, 65'",,Bracia Rico,,II,"[{'data': '29 X 1993', 'czas_min': 65}]"
228437,1993,231,Spektakle fabularne TV,Farfurka królowej Bony,,,,,,"Cz. 1-2. Reż. Tomasz Dobrowolski. I, 11 XI 1993, 55'; 14 XI 1993, 50'",,Farfurka królowej Bony,,I,"[{'data': '11 XI 1993', 'czas_min': 55}, {'data': '14 XI 1993', 'czas_min': 50}]"
228438,1993,231,Spektakle fabularne TV,Equus,,,,,,"Tł. Zofia Chądzyńska, Jolanta Grynkiewicz. Reż. Tomasz Wiszniewski. I, 22 XI 1993, 100'",,Equus,,I,"[{'data': '22 XI 1993', 'czas_min': 100}]"
228439,1993,231,Spektakle fabularne TV,Żołnierz i bohater,,,,,,"Tł. Mira Michałowska. Reż. Edward Dziewoński. I, 11 XII 1993, 86'",,Żołnierz i bohater,,I,"[{'data': '11 XII 1993', 'czas_min': 86}]"
228440,1993,231,Spektakle fabularne TV,Pastorałka,,,,,,"Reż. Stefan Szlachtycz. II, 24 XII 1993, 70'",,Pastorałka,,II,"[{'data': '24 XII 1993', 'czas_min': 70}]"
228441,1993,231,Spektakle fabularne TV,Balladyna,,,,,,"Reż. Janusz Wiśniewski. II, 30 XII 1993, 90'",,Balladyna,,II,"[{'data': '30 XII 1993', 'czas_min': 90}]"
228442,1993,231,Spektakle fabularne TV,Amadeus,,,,,,"Tł. Bogumił Trelkowski. Cz. 1-2. Reż. Maciej Wojtyszko. I, 18 X 1993, 80'; 25 X 1993, 95'",,Amadeus,,I,"[{'data': '18 X 1993', 'czas_min': 80}, {'data': '25 X 1993', 'czas_min': 95}]"
228443,1993,231,Spektakle fabularne TV,Żydzi miasta Petersburga,,,,,,"Tł. Irena Lewandowska. Reż. i adapt. Jacek Skalski. II, 13 I 1993, 80'; [powtórna emisja:] 5 V 1993",,Żydzi miasta Petersburga,,II,"[{'data': '13 I 1993', 'czas_min': 80}, {'data': '5 V 1993', 'czas_min': None}]"
228444,1993,231,Spektakle fabularne TV,Podwójna gra,,,,,,"Tł. Jolanta Sell. Reż. Krystyna Sznerr. II, 15 X 1993, 69'",,Podwójna gra,,II,"[{'data': '15 X 1993', 'czas_min': 69}]"
228445,1993,231,Spektakle fabularne TV,Alicja prowadzi śledztwo,,,,,,"Tł. Jolanta Sell. Reż. Edward Dziewoński. II, 16 IV 1993, 84'",,Alicja prowadzi śledztwo,,II,"[{'data': '16 IV 1993', 'czas_min': 84}]"
228446,1993,231,Spektakle fabularne TV,Osiem kobiet,,,,,,"Tł. Jolanta Sell. Reż. Jan Kulczyński. II, 4 II 1993, 75'",,Osiem kobiet,,II,"[{'data': '4 II 1993', 'czas_min': 75}]"
228852,1993,231,Spektakle fabularne TV,Ten najpiękniejszy świat,,,,,,"Sc. Zbigniew Dzięgiel. Reż. Grzegorz Styła. I, 18 IV 1993, 36'",,Ten najpiękniejszy świat,,I,"[{'data': '18 IV 1993', 'czas_min': 36}]"
228854,1993,231,Spektakle fabularne TV,Biuro pisania podań,,,,,,"Reż. Mirosław Bork. II, 26 IV 1993, 50'",,Biuro pisania podań,,II,"[{'data': '26 IV 1993', 'czas_min': 50}]"
228857,1993,231,Spektakle fabularne TV,Zeszyt,,,,,,"Adapt. pt.: Notatnik prowincjonalny: Władysław Terlecki. I, 27 IV 1993, 25'",,Zeszyt,,I,"[{'data': '27 IV 1993', 'czas_min': 25}]"
228888,1993,231,Spektakle fabularne TV,Teatrzyk Wiecha,,,,,,"Reż. Marian Jonkajtys. I, 16 V 1993, 50'",,Teatrzyk Wiecha,,I,"[{'data': '16 V 1993', 'czas_min': 50}]"
228889,1993,231,Spektakle fabularne TV,Mein Kampf,,,,,,"Tł. Danuta Żmij-Zielińska. Reż. Robert Gliński. II, 25 XI 1993, 130' [emisja w 2 cz.]",,Mein Kampf,,II,"[{'data': '25 XI 1993', 'czas_min': 130}]"
228890,1993,231,Spektakle fabularne TV,A to pan zna?,,,,,,"Reż. Piotr Cieslak. Sc. i adapt. Beata Łomnicka. [Wybór poezji]. Cz. 1-4. II, 15 X 1993, 11'; 29 X 1993, 12'; 12 XI 1993, 10'",,A to pan zna?,,II,"[{'data': '15 X 1993', 'czas_min': 11}, {'data': '29 X 1993', 'czas_min': 12}, {'data': '12 XI 1993', 'czas_min': 10}]"
228891,1993,231,Spektakle fabularne TV,Miesiąc na wsi,,,,,,"Tł. Paweł Hertz. Reż. Jan Englert. I, 7 VI 1993, 135' [powtórna emisja:] 29 VI 1993",,Miesiąc na wsi,,I,"[{'data': '7 VI 1993', 'czas_min': 135}, {'data': '29 VI 1993', 'czas_min': None}]"
228892,1993,231,Spektakle fabularne TV,Dziesiąta Beethovena,,,,,,"Tł. Mira Michałowska. Reż. Bogdan Augustyniak. I, 25 IX 1993, 90'",,Dziesiąta Beethovena,,I,"[{'data': '25 IX 1993', 'czas_min': 90}]"
228893,1993,231,Spektakle fabularne TV,Goniec śmierci,,,,,,"Tł. Janina Sujkowska. Reż. Robert Lehman. II, 2 IV 1993, 80'",,Goniec śmierci,,II,"[{'data': '2 IV 1993', 'czas_min': 80}]"
228894,1993,231,Spektakle fabularne TV,Gdy rozum śpi,,,,,,Reż. Piotr Mikucki. I,,Gdy rozum śpi,,,[]
228895,1993,231,Spektakle fabularne TV,Złamana noga babci,,,,,,"Reż. Filip Zylber. I, 12 IV 1993, 45'",,Złamana noga babci,,I,"[{'data': '12 IV 1993', 'czas_min': 45}]"
228896,1993,231,Spektakle fabularne TV,Gyubal Wahazar,,,,,,"Reż. Jacek Bunsch. II, 23 II 1993, 105'",,Gyubal Wahazar,,II,"[{'data': '23 II 1993', 'czas_min': 105}]"
229708,1993,231,Spektakle fabularne TV,Teatr i dżuma,,,,,,"Tł. Jan Błoński. Adapt. i reż. Jacek Łomnicki. II, 7 III 1993, 34'",,Teatr i dżuma,,II,"[{'data': '7 III 1993', 'czas_min': 34}]"
229711,1993,231,Spektakle fabularne TV,Azyl,,,,,,"Tł. Kazimierz Piotrowski. Reż. Janusz Dymek. II, 3 XII 1993, 78'",,Azyl,,II,"[{'data': '3 XII 1993', 'czas_min': 78}]"
