"ZA_ZAPIS_ID","ZA_RO_ROK","ZA_DZ_DZIAL1_ID","DZ_NAZWA","ZA_RZ_RODZAJ1_ID","RZ_NAZWA","ZA_TYTUL","ZA_TYTUL_CALOSCI","ZA_OPIS_CALOSCI","ZA_TYTUL_ORYGINALU","ZA_TE_TEATR_ID","TE_NAZWA","ZA_OPIS_WSPOLTWORCOW","ZA_JEZYK_ORYGINALU","ZA_TYTUL_ADAPT_DZIELA","ZA_NAZWA_ADAPT_DZIELA","ZA_OPIS_ADAPT_DZIELA","ZA_ADNOTACJE"
225210,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dzieci z Bullerbyn. Prem. 1993,,,,860,Teatr Studyjny '83 im. J. Tuwima,Tł. Irena Wyszomirska. Adapt. i reż. Zdzisław Jaskuła,,,,,
225211,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,King Kong Palace. Prem. 1993,,,,860,Teatr Studyjny '83 im. J. Tuwima,Tł. i reż. Paweł Nowicki,,,,,
225215,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Tańcząca księżniczka. Prem. 1993,,,,863,"Teatr Lalek ""Arlekin""",Reż. aut.,,,,Wg braci Grimm,
225217,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Malutka czarownica. Prem. 1993,,,,863,"Teatr Lalek ""Arlekin""",Tł. Andrzej i Hanna Ożogowscy. Reż. Krystyna Jakóbczyk,,,,,
225225,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Jaś i Małgosia. Prem. 1993,,,,862,"Teatr Lalek ""Pinokio""",Reż. Janusz Ryl-Krystianowski,,,,,
225229,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Łgarz. Prem. 1993,,,,866,Teatr im. S. Jaracza,Tł. Feliks Kłodziński. Reż. Stanisław Nosowicz,,,,,
225234,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Trnsfuzja. Prem. 1993,,,,866,Teatr im. S. Jaracza,Reż. Tomasz Dutkiewicz,,,,,
225235,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Tęczowy most. Prem. 1993,,,,3404,Fundacja Sztuki Pantomima Olsztyńska,Sc. i reż. Maria Jenny Burniewicz,,,,,
225240,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"O Borucie, co niebu i piekłu uciekł. Prem. 1993",,,,867,Olsztyński Teatr Lalek,Reż. Bożena Janik,,,,,
225242,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Piaf. Prem. 1993,,,,868,Teatr im. J. Kochanowskiego,Tł. Jerzy Zagórski. Reż. Andrzej Ozga,,,,,
225244,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zemsta. Prem. 1993,,,,868,Teatr im. J. Kochanowskiego,Reż. Jarosław Ostaszkiewicz,,,,,
225250,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Listy miłosne. Prem. 1993,,,,868,Teatr im. J. Kochanowskiego,Tł. Piotr Szymanowski. Reż. Włodzimierz Nurkowski,,,,,
225260,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Bajka o księciu Pippo, o koniu Pipo i o księżniczce Popi. Prem.1993",,,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Tł. Grażyna Szadkowska. Reż. Petr Nosalek,,,,,
225262,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kulawy kogucik. Prem. 1993,,,,869,Opolski Teatr Lalki i Aktora im. A. Smolki (do 1993: Scena Lalkowa Teatru im. J. Kochanowskiego),Tł. Dimitrina Lau-Bukovska. Reż. Wojciech Wieczorkiewicz,,,,,
225465,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kartoteka. Prem. 1993,,,,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Marek Mokrowiecki,,,,,
225466,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Czarodziejskie krzesiwo. Prem. 1993,,,,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Janusz Hamerszmit,,,,Wg. Hansa Christiana Andersena,
225468,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Historia partii umiarkowanego postępu (w granicach prawa). Prem. 1993,,,,342,Teatr Dramatyczny im. J. Szaniawskiego,"Tł. Jacek Baluch, Józef Waczków. Reż. Marek Mokrowiecki",,,,,
225470,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Bezgrzeszne lata. Prem. 1993,,,,342,Teatr Dramatyczny im. J. Szaniawskiego,Adapt. i reż. Janusz Hamerszmit,,,,,
225483,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Lot nad kukułczym gniazdem. Prem. 1993,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Bronisław Zieliński. Reż. Del Hamilton,,,,,
225488,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dead and the Maiden. Prem. 1993,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Małgorzata Semil. Reż. Krzysztof Zanussi,,,,,
225495,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Sługa dwóch panów. Prem. 1993,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Jerzy Adamski. Reż. Roman Kordziński,,,,,
225499,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Trucizna teatru. Prem. 1993,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Marceli Minc. Reż. Krzysztof Warlikowski,,,,,
225503,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Komedyja Lopesa starego ze Spirydonem. Prem. 1993,,,,102,Teatr Polski*,Reż. Tomasz Szymański,,,,,
225505,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Nasze miasto. Prem. 1993,,,,102,Teatr Polski*,Tł. Julia Rylska. Reż. Jan Błeszyński,,,,,
225506,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zabawiając pana Sloane'a. Prem. 1993,,,,102,Teatr Polski*,Tł. Zbigniew Maciak. Reż. Stefan Szaciłowski,,,,,
214388,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Tajemnica jeziora,,,,,,,,,,"Cz. 1-2. Tł. Adam Kaska. Reż. Mariusz Malinowski. II, 11 II 1993; 75', 18 II 1993, 60'",
214389,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Arszenik i stare koronki,,,,,,,,,,"Tł. Antoni Marianowicz, Janusz Minkiewicz. Reż. Maciej Englert. II, 7 I 1993, 70'",
225509,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Paluszek. Prem. 1993,,,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),Tł. Jerzy Rochowiak. Reż. Krzysztof Dutkiewicz,,,,,
225514,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Jaś i Małgosia. Prem. 1993,,,,872,"Teatr Lalek ""Rabcio""",Reż. Ewa Marcinkówna,,,,,
225516,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Noc w Apeninach. Prem. 1993,,,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Jan Skotnicki,,,,,
214390,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Pod dębami,,,,,,,,,,"Reż. Maciej Englert. II, 27 I 1993, 60'",
214392,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Król i sroka,,,,,,,,,,"Reż. Andrzej Maj. I, 24 I 1993, 70'",
214393,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Ptak,,,,,,,,,,"Reż. Marek Gracz. I, 23 I 1993, 75'",
214395,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Kochanek,,,,,,,,,,"Tł. Bolesław Taborski. Reż. Robert Gliński. I, 18 I 1993, 46'",
214396,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Staś,,,,,,,,,,"Reż. Gustaw Holoubek. I, 11 I 1993, 40'",
214397,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Gry salonowe,,,,,,,,,,"Reż. Anna Minkiewicz. I, 9 I 1993, 55'",
214398,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Blisko serca,,,,,,,,,,"Tł. Michał Ronikier. Adapt. i reż. Ryszard Bugajski. II, 28 I 1993, 60'",
214399,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Kurs mistrzowski,,,,,,,,,,"Tł. Elżbieta Jasińska. Reż. Tadeusz Junak. II, 3 II 1993, 66'",
214400,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Niespodzianka,,,,,,,,,,"Reż. Jan Świderski. I, 1 II 1993, 95'",
225517,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wakacje smoka Bonawentury. Prem. 1993,,,,2081,Teatr Powszechny im. J. Kochanowskiego*,Reż. Alicja Choińska,,,,,
225520,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Love story. Prem. 1993,,,,2081,Teatr Powszechny im. J. Kochanowskiego*,Tł. Anna Przedpełska- Trzeciakowska. Reż. Wojciech Pokora,,,,,
225525,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zemsta. Prem. 1993,,,,875,Teatr im. W. Siemaszkowej,Reż. Bogdan Ciosek,,,,,
214401,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Zawsze poezja ze mną,,,,,,,,,,"Reż. Stefan Szlachtycz. I, 31 I 1993, 45'",
214402,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Igraszki z diabłem,,,,,,,,,,"Tł. Zdzisław Hierowski. Reż. Tadeusz Lis. I, 30 I 1993, 95'",
214406,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Burzliwe życie Lejzorka Rojtszwańca,,,,,,,,,,"Tł. Maria Popowska. Reż. Wojciech Ziętarski. II, 7 II 1993, 75'",
214408,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Sammy,,,,,,,,,,"Tł. E. Sidorowicz. Reż. Jerzy Gruza. I, 13 II 1993, 65'",
225528,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Ulica wszystkich diabłów, czyli zdumiewające skutki gwałcenia przyzwyczajeń rozumu. Prem. 1993",,,,875,Teatr im. W. Siemaszkowej,Reż. aut.,,,,,
225532,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pamiętnik wariata. Prem. 1993,,,,875,Teatr im. W. Siemaszkowej,Tł. Jerzy Wyszomirski. Reż. Jacek Lecznar,,,,,
214409,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Ustępliwy kochanek,,,,,,,,,,"Tł. Andrzej Nowak, Krystyna Tarnowska. Reż. Janusz Majewski. I, 8 II 1993, 90'",
214410,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Powrót do domu,,,,,,,,,,"Tł. Adam Tarn. Reż. Jan Buchwald. II, 10 II 1993, 120'",
214412,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Koziołek Matołek,,,,,,,,,,"Adapt. i reż. Zdzisław Rej. I, 14 II 1993, 50'",
214414,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Zbrodnia i kara,,,,,,,,,,"Adapt. pt. ""Dunia"" i reż.: Leszek Wosiewicz. Tł. Czesław Jastrzębiec-Kozłowski. I, 15 II 1993, 122'",
214416,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Dwie głowy ptaka,,,,,,,,,,"Reż. Wojciech Wójcik. I, 22 II 1993, 110'",
225537,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szalony pączek. Prem. 1993,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Aleksandr Iniutochkin,,,,,
225540,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Przygody zbója Madeja. Prem. 1993,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Jerzy Czosnyka,,,,,
225543,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,O Zwyrtale muzykancie i o Janosiku. Prem. 1993,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Maciej K. Tondera,,,,,
214419,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Bestseller,,,,,,,,,,"Reż. Marek Gracz. II, 26 II 1993, 95'",
214421,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Martwe dusze,,,,,,,,,,"Adapt. pt. ""Obywatel Cz. w podróży"". Sc. Wojciech Jankowiak, Marta Hubka. Tł. Władysław Broniewski. Reż. Ewa Markowska. II, 24 II 1993, 65'",
214422,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Najzwyklejszy cud,,,,,,,,,,"Reż. Igor Mołodecki. I, 28 II 1993, 50'",
214424,1993,231,Spektakle fabularne TV,291,sztuka teatralna,Mała syrena,,,,,,,,,,"Tł. Stefania Beylin. Reż. Andrzej Maj. I, 21 II 1993, 52'",
225545,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pastorałka. Prem. 1993,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Maciej K. Tondera,,,,,
225547,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Jak to wilków cała zgraja chciała porwać Mikołaja. Prem. 1993,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Jerzy Czosnyka,,,,,
225551,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szkaradka. Prem. 1993,,,,878,"Państwowy Teatr Lalki ""Tęcza""",Reż. aut.,,,,,
225555,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Cały dzień bez kłamstwa. Prem. 1993,,,,879,Teatr Zagłębia,Reż. Jan Klemens,,,,,
225559,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pan Jowialski. Prem. 1993,,,,879,Teatr Zagłębia,Reż. Mieczysław Górkiewicz,,,,,
225561,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Antygona. Prem. 1993,,,,880,Teatr Polski*,"Tł Antoni Libera, Janusz Szpotański. Reż. Zbigniew Wilkoński",,,,,
225565,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Czerwone nosy. Prem. 1993,,,,880,Teatr Polski*,Tł. Stanisław Baranczak. Reż. Włodzimierz Nurkowski,,,,,
225570,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Białe noce. Prem. 1993,,,,880,Teatr Polski*,Tł. Władysław Broniewski. Adapt. i reż. Zbigniew Wilkoński,,,,,
225572,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Poskromienie złośnicy. Prem. 1993,,,,881,Teatr Współczesny,Tł. Jerzy Stanisław Sito. Reż. Tomasz Obara,,,,,
225573,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Mały Książę. Prem. 1993,,,,881,Teatr Współczesny,Tł. Jan Szwykowski. Reż. Magda Teresa Wójcik,,,,,
225576,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wierzyciele. Prem. 1993,,,,881,Teatr Współczesny,Tł. Zbigniew Łanowski. reż. Zbigniew Najmoła,,,,,
225683,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Przyjaciele - czyli o słoniu, który nie chciał być pompą. Prem. 1993",,,,882,"Teatr Lalek ""Pleciuga""",Tł. Joanna Piekarska. Reż. Jan Plewako,,,,,
225684,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Cudoki krakowskie - czyli szopka po polsku. Prem. 1993,,,,882,"Teatr Lalek ""Pleciuga""",Reż. Bogdan Głuszczak,,,,,
225687,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Kandyd, czyli Optymizm. Prem. 1993",,,,883,Tarnowski Teatr im. L. Solskiego,Tł. Tadeusz Boy-Żeleński. Adapt. Krzysztof Wojciechowski. Reż. Maciej Wojyszko,,,,,
225690,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kolędnicy. Prem. 1993,,,,883,Tarnowski Teatr im. L. Solskiego,Reż. Krystyna Rayska,,,,,
225691,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Łazarz. Prem. 1993,,,,883,Tarnowski Teatr im. L. Solskiego,Reż. Jacek Andrucki,,,,,
225692,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Dziecko moje, mów... Prem. 1993",,,,883,Tarnowski Teatr im. L. Solskiego,Reż. Katarzyna Radecka,,,,,
225694,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Historia o miłosiernej, czyli testament psa. Prem. 1993",,,,884,Teatr im. W. Horzycy,"Tł. Witold Wojciechowski, Danuta Żmij. Reż. Bogusław Semotiuk",,,,,
225699,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Piosenki przed trybunałem. Prem. 1993,,,,884,Teatr im. W. Horzycy,Reż. Marta Stebnicka,,,,,
225702,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Bajka o dwóch śmieszkach. Prem. 1993,,,,885,"Teatr Lalki i Aktora ""Baj Pomorski""",Tł. Józef Waczków. Reż. aut,,,,Wg Markety Zinnerovej,
225703,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pinokio. Prem. 1993,,,,885,"Teatr Lalki i Aktora ""Baj Pomorski""",Reż. aut.,,,,Wg Carla Collodiego,
225713,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Tragedia florencka. Prem. 1993,,,,387,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Adam Stodor. Reż. Ryszard Maciej Nyczka,,,,,
225715,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Żabusia. Prem. 1993,,,,387,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Wojciech Biedroń,,,,,
225717,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Oskarżyciel publiczny. Prem. 1993,,,,387,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Adam Tarn. Reż. Stefan Szaciłowski,,,,,
225722,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Oszuści. Prem. 1993,,,,387,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Michał Ronikier. reż. Jarosław Grządzielski,,,,,
225727,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Tramwaj zwany pożądaniem. Prem. 1993,,,,387,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Eugeniusz Cekalski. Reż. Wowo Bielicki,,,,,
225745,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Niebieski piesek. Prem. 1993,,,,887,Teatr Lalek**,"Tł. Barbara Benke, Zofia Szczygielska. Reż. Konstanty Rożek",,,,,
225747,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Romeo i Julia. Prem. 1993,,,,887,Teatr Lalek**,Tł. Jadwiga Gałuszka. Reż. Władysław Pietrzyk,,,,,
225748,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Obrona Warszawy - rzecz o Stefanie Starzyńskim. Prem. 1993,,,,1741,Teatr Adekwatny,Reż. Henryk Boukołowski,,,,,
225749,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Wesele, wesele. Prem. 1993",,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,"Tł. Jerzy Wyszomirski, Roman Szydłowski. Reż. Piotr Cieślak",,,,Czechow Anton: Wesele. Bertolt Brecht: Wesele u drobnomieszczan,
225751,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Serenada. Lis filozof. Prem. 1993,,,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Reż. Roman Załuski,,,,,
225753,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Upiory. Prem. 1993,,,,141,Teatr Narodowy,Tł. zbiorowe. Reż. Henryk Baranowski,,,,Wersja rosyjska,
225755,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Upiory. Prem. 1993,,,,141,Teatr Narodowy,Tł. zbiorowe. Reż. Henryk Baranowski,,,,Wersja polska,
225761,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Dekorator. Prem. 1993,,,,890,Teatr Kwadrat,"Tł. Bożena Radwańska-Zayac, Marc Stefan Zayac. Reż. Andrzej Rozhin",,,,,
225764,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Zagraj to jeszcze raz, Sam... Prem. 1993",,,,892,Teatr Nowy**,"Tł. Grażyna Dyksińska, Jerzy Siemasz. reż. Adam Hanuszkiewicz",,,,,
225766,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kwili w stajni Bóg (Pastorałka). Prem. 1993,,,,892,Teatr Nowy**,Reż. aut.,,,,,
225768,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Na pełnym morzu. Prem. 1993,,,,893,Teatr Ochoty - Ośrodek Kultury Teatralnej,Reż. zespołowa,,,,,
225769,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Świeczka zgasła. Prem. 1993,,,,893,Teatr Ochoty - Ośrodek Kultury Teatralnej,Reż. Marek Bielecki,,,,,
225772,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Love story. Prem. 1993,,,,893,Teatr Ochoty - Ośrodek Kultury Teatralnej,Tł. Anna Przed[ełska-Trzeciakowska. reż. Michał Pawlicki,,,,,
225773,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ryszard III. Prem. 1993,,,,894,Teatr Polski**,Tł. Leon Ulrich. Reż. Maciej Prus,,,,,
225776,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Próby. Prem. 1993,,,,894,Teatr Polski**,Reż. Mariusz Orski,,,,,
225778,1993,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szczęśliwe wydarzenie. Prem. 1993,,,,894,Teatr Polski**,Reż. Kazimierz Dejmek,,,,,
