ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE,tytul_clean,data_premiery,uwagi
1506402,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Monologi penisa. Prem. 2009,,3142,Teatr Druga Strefa (Teatr 2.Strefa),Tł. Grzegorz Kowalski. Adapt. i reż. Sylwester Biraga,,,,Monologi penisa,2009.0,
1506419,2009,449,"Teatry od 1945 r. (omówienia, repertuar)","Nie płacz, Penelopo. Prem. 2009",,3142,Teatr Druga Strefa (Teatr 2.Strefa),Tł. Grzegorz Kowalski. Reż. Sylwester Biraga,,,,"Nie płacz, Penelopo",2009.0,
1506420,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Początek. Prem. 2009,,10854,"Teatr ""A""",Sc. i reż. Mariusz Kozubek,,,,Początek,2009.0,
1506421,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Faust. Prem. 2009,,13714,"Teatr ""A Part""",Reż. Marcin Herich,,,,Faust,2009.0,
1506422,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Kołysanka. Prem. 2009,,13714,"Teatr ""A Part""",Reż. Marcin Herich,,,,Kołysanka,2009.0,
1506423,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Z cyklu: Prace domowe. Prem. 2009,,11694,Teatr Academia,Reż. Marcin Jarnuszkiewicz,,,,Z cyklu: Prace domowe,2009.0,
1506424,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Wampir we flakonie. Prem. 2009,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,,Wampir we flakonie,2009.0,
1506439,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Biskupi z Biskupina i partyzanci z Oporowa targają Tarnogaj. Prem. 2009,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,,Biskupi z Biskupina i partyzanci z Oporowa targają Tarnogaj,2009.0,
1506440,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Nangar Khel. Prem. 2009,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,,Nangar Khel,2009.0,
1506441,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Pieniądze są w... Prem. 2009,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,,Pieniądze są w..,2009.0,
1506442,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Trzy + dwa. Prem. 2009,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Tł. i reż. Krzysztof Kopka,,,,Trzy + dwa,2009.0,
1506443,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Malutka Czarownica. Prem. 2009,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),"Tł. Hanna Ożogowska, Andrzej Ożogowski. Adapt. Katarzyna Grajewska. Insc. i reż. Janusz Ryl-Krystianowski",,,,Malutka Czarownica,2009.0,
1506459,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Pastorałka dla Woła i Osła. Prem. 2009,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),Reż. Artur Romański,,,,Pastorałka dla Woła i Osła,2009.0,
1506460,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Pinokio. Prem. 2009,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),"Tł. Patrycja Jabłońska. Adapt., insc. i reż. Anna Rozmianiec, Tomasz Rozmianiec",,,,Pinokio,2009.0,
1506461,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Na Arce o ósmej. Prem. 2009,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),Tł. Lila Mrowińska-Lissewska. Reż. Lech Chojnacki,,,,Na Arce o ósmej,2009.0,
1506479,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Kopciuszek. Prem. 2009,,14174,Teatr Apriori,Reż. Tomasz Banasik,,,,Kopciuszek,2009.0,
1506480,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Ośla Skórka. Prem. 2009,,14174,Teatr Apriori,Reż. Tomasz Banasik,,,,Ośla Skórka,2009.0,
1506481,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Malkele - pieśni Icyka Mangera. Prem. 2009,,4907,Teatr Atelier im. Agnieszki Osieckiej (do 1996: Teatr Atelier),,,,,Malkele - pieśni Icyka Mangera,2009.0,
1506482,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Miasto. Prem. 2009,,888,Teatr Ateneum im. S. Jaracza,"Tł. Anna Mirkes Radziwon, Marek Radziwon. Reż. Artur Urbański",,,,Miasto,2009.0,
1506483,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Moja córeczka. Prem. 2009,,888,Teatr Ateneum im. S. Jaracza,Sc. i reż. Marek Fiedor,,,,Moja córeczka,2009.0,
1506499,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Namiętności. Prem. 2009,,888,Teatr Ateneum im. S. Jaracza,"Tł. Paweł Śpiewak, Elżbieta Petrajtis-O'Neil. Adapt. i reż. Izabella Cywińska",,"adaptacja oparta na opowiadaniach ""Broda"", ""Wielbicielka"" i ""Przygoda""",,Namiętności,2009.0,
1506500,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Jesienin. Prem. 2009,,888,Teatr Ateneum im. S. Jaracza,Sc. Janusz Głowacki. Reż. Józef Opalski,,,,Jesienin,2009.0,
1506501,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Seks nocy letniej. Prem. 2009,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Tł. Monika Muskała. Reż. Andrzej Majczak,,,,Seks nocy letniej,2009.0,
1506502,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Woyzeck. Prem. 2009,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Tł. Piotr Lachmann. Reż. Andrzej Domalik,,,,Woyzeck,2009.0,
1506519,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Do ciebie szłam... z Kabaretu Starszych Panów. Prem. 2009,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Sc. i reż. Janusz Szydłowski,,,,Do ciebie szłam... z Kabaretu Starszych Panów,2009.0,
1506520,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",I będzie wesele...j. Prem. 2009,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Reż. Piotr Waligórski,,,,I będzie wesele...j,2009.0,
1506521,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Tramwaj zwany pożądaniem. Prem. 2009,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Tł. Eugeniusz Cękalski. Reż. Dariusz Starczewski,,,,Tramwaj zwany pożądaniem,2009.0,
1506522,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Żeby cię lepiej zjeść. Prem. 2009,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Reż. Piotr Waligórski,,,,Żeby cię lepiej zjeść,2009.0,
1506523,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Dwa razy tak. Prem. 2009,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego","Tł. Antoni Marianowicz, Janusz Minkiewicz. Reż. Karolina Szymczyk-Majchrzak",,,,Dwa razy tak,2009.0,
1506539,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Nowonarodzony. Prem. 2009,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Reż. Łukasz Wylężałek,,,,Nowonarodzony,2009.0,
1506540,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Hipnoza. Prem. 2009,,11334,"Kino-Teatr ""Bajka""",Reż. Wojciech Malajkat,,,,Hipnoza,2009.0,
1506559,2009,449,"Teatry od 1945 r. (omówienia, repertuar)","Jeśli chcesz kobiety, to ją porwij. Prem. 2009",,11334,"Kino-Teatr ""Bajka""",Reż. Grzegorz Chrapkiewicz,,,,"Jeśli chcesz kobiety, to ją porwij",2009.0,
1506560,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Zamknij oczy i myśl o Anglii. Prem. 2009,,11334,"Kino-Teatr ""Bajka""",Tł. Elżbieta Woźniak. Adapt. i reż. Stefan Friedmann,,,,Zamknij oczy i myśl o Anglii,2009.0,
1506561,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Damska toaleta. Prem. 2009,,11734,Teatr BARAKAH,Tł. Rubi Birden. Reż. Ana Nowicka,,,,Damska toaleta,2009.0,
1506562,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Ciemno. Jasno. Cień. Prem. 2009,,7774,Teatr Bez Sceny,Sc. i reż. Andrzej Dopierała,,,,Ciemno. Jasno. Cień,2009.0,
1506579,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",8:15/11:02. Prem. 2009,,15214,Teatr Boczny,Sc. i reż. Maciej Połynko,,,,8:15/11:02,2009.0,
1506580,2009,449,"Teatry od 1945 r. (omówienia, repertuar)","""M"". Prem. 2009",,15214,Teatr Boczny,Reż. Karol Rębisz,,,,"""M""",2009.0,
1506599,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Gaz. Prem. 2009,,10454,Teatr Brama,"Reż. Ewa Ignaczak, Daniel Jacewicz",,"spektakl zrealizowany z Teatrem ""Stajnia Pegaza"" z Sopotu",,Gaz,2009.0,
1506600,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Uczucie w dźwięku - Apoteoza. Prem. 2009,,10454,Teatr Brama,Reż. Daniel Jacewicz,,,,Uczucie w dźwięku - Apoteoza,2009.0,
1506603,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Piosenki w starym kinie. Prem. 2009,,14674,Teatr Capitol,Reż. Andrzej Rozhin,,,,Piosenki w starym kinie,2009.0,
1506602,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Nigdy nie zakocham się. Prem. 2009,,14674,Teatr Capitol,Reż. Grzegorz Chrapkiewicz,,,,Nigdy nie zakocham się,2009.0,
1506619,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Pornografia. Prem. 2009,,14674,Teatr Capitol,Adapt. i reż. Andrzej Pawłowski,,,,Pornografia,2009.0,
1506620,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Przypadki Roberta R. Prem. 2009,,14674,Teatr Capitol,Reż. Tomasz Dutkiewicz,,,,Przypadki Roberta R,2009.0,
1506621,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Śmietnik. Prem. 2009,,14674,Teatr Capitol,Reż. Ewa Złotowska,,,,Śmietnik,2009.0,
1506622,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Jak zjadłem psa. Prem. 2009,,11774,Teatr CST (dawniej Cieszyńskie Studio Teatralne),,,,,Jak zjadłem psa,2009.0,
1506639,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Krowa Andżelajna. Prem. 2009,,15234,Teatr Czarodziejskiej Kury,Reż. Zuza Solakiewicz,,,,Krowa Andżelajna,2009.0,
1506640,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Inny świat. Prem. 2009,,7214,Stowarzyszenie Teatr Dialog,Sc. Szczęsny Wroński. Reż. Tomasz Piasecki,,"adaptacja na podstawie powieści ""Inny świat"" Gustawa Herlinga-Grudzińskiego oraz ""Rozmów w Dragonei"" Gustawa Herlinga-Grudzińskiego i Włodzimierza Boleckiego",,Inny świat,2009.0,
1506641,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Policja. Prem. 2009,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Andrzej Zaorski,,,,Policja,2009.0,
1506642,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Wyspy GUŁag. Prem. 2009,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Piotr Ziniewicz,,,,Wyspy GUŁag,2009.0,
1506643,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Jasiek. Prem. 2009,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Anna Nowicka,,,,Jasiek,2009.0,
1506644,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Dom na granicy. Prem. 2009,,21,Teatr Dramatyczny im. A. Węgierki,Tł. Jerzy Handzlik. Reż. Piotr Dąbrowski,,spektakl grany w języku esperanto,,Dom na granicy,2009.0,
1506645,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Hiob. Prem. 2009,,21,Teatr Dramatyczny im. A. Węgierki,Reż. Piotr Dąbrowski,,,,Hiob,2009.0,
1506646,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Pinokio. Prem. 2009,,21,Teatr Dramatyczny im. A. Węgierki,Tł. Zofia Jachimecka. Reż. Piotr Dąbrowski,,,,Pinokio,2009.0,
1506647,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Pomysł na morderstwo. Prem. 2009,,21,Teatr Dramatyczny im. A. Węgierki,Tł. Elżbieta Woźniak. Reż. Jerzy Bończak,,,,Pomysł na morderstwo,2009.0,
1506648,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Gigi l'amoroso. Prem. 2009,,21,Teatr Dramatyczny im. A. Węgierki,Opieka artystyczna Piotr Dąbrowski,,,,Gigi l'amoroso,2009.0,
1506649,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Całopalenie. Prem. 2009,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Dorota Sajewska. Reż. Paweł Miśkiewicz,,,,Całopalenie,2009.0,
1506650,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Persona. Tryptyk/Marilyn. Prem. 2009,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Sc. i reż. Krystian Lupa,,,,Persona. Tryptyk/Marilyn,2009.0,
1506651,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Ewangelia. Prem. 2009,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Sc. i reż. Szymon Kaczmarek,,na podstawie Ewangelii według św. Jana,,Ewangelia,2009.0,
1506652,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Fragmenty dyskursu miłosnego. Prem. 2009,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Marek Bieńczyk. Opracowanie tekstu Anna Herbut. Reż. Radosław Rychcik,,,,Fragmenty dyskursu miłosnego,2009.0,
1506653,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Śmierć i dziewczyna I-V. Dramaty księżniczek. Prem. 2009,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,"Tł. Mateusz Borowski, Małgorzata Sugiera. Reż. Maria Kwiecień, Suse Wächter, Agnieszka Korytkowska-Mazur, Małgorzata Głuchowska",,,,Śmierć i dziewczyna I-V. Dramaty księżniczek,2009.0,
1506654,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Wilk. Prem. 2009,,121,Teatr Dramatyczny m.st. Warszawy im. G. Holoubka,Tł. Gabriela Mycielska. Sc. i reż. Marcin Liber,,"inspirowany powieścią Hermanna Hessego ""Wilk stepowy""",,Wilk,2009.0,
1506655,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Mazepa. Prem. 2009,,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Krzysztof Prus,,,,Mazepa,2009.0,
1506656,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Miłość... i więcej nic. Prem. 2009,,342,Teatr Dramatyczny im. J. Szaniawskiego,Sc. i reż. Jan Jakub Należyty,,,,Miłość... i więcej nic,2009.0,
1506657,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Pinokio. Prem. 2009,,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Waldemar Matuszewski,,według Carlo Collodiego,,Pinokio,2009.0,
1506658,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Władysław Herman i dwór jego. Prem. 2009,,342,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Marek Mokrowiecki,,dramat na podstawie powieści historycznej Zygmunta Krasińskiego,,Władysław Herman i dwór jego,2009.0,
1506659,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Opera żebracza. Prem. 2009,,342,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Juliusz Żuławski. Reż. Wiesław Rudzki,,,,Opera żebracza,2009.0,
1506660,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Sługa dwóch panów. Prem. 2009,,342,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Jerzy Adamski. Reż. Waldemar Matuszewski,,,,Sługa dwóch panów,2009.0,
1506661,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Romans z Czechowem. Prem. 2009,,342,Teatr Dramatyczny im. J. Szaniawskiego,Tł. Artur Sandauer. Reż. Mariusz Pilawski,,,,Romans z Czechowem,2009.0,
1506662,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Zabawy pod kocykiem. Prem. 2009,,342,Teatr Dramatyczny im. J. Szaniawskiego,"Reż. Przemysław Pawlicki, Mariusz Pogonowski",,,,Zabawy pod kocykiem,2009.0,
1506663,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Bohater Roku. Prem. 2009,,387,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Piotr Ratajczak,,spektakl inspirowany filmem Feliksa Falka,,Bohater Roku,2009.0,
1506664,2009,449,"Teatry od 1945 r. (omówienia, repertuar)","Czas kochania, czas umierania. Prem. 2009",,387,Teatr Dramatyczny im. J. Szaniawskiego,"Tł. Małgorzata Sugiera, Mateusz Borowski. Reż. Jacek Jabrzyk",,,,"Czas kochania, czas umierania",2009.0,
1506679,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Z rodziny Iglaków. Odcinek 3. Prem. 2009,,387,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Sebastian Majewski,,,,Z rodziny Iglaków. Odcinek 3,2009.0,
1506680,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Z rodziny Iglaków. Odcinek 4. Prem. 2009,,387,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Sebastian Majewski,,,,Z rodziny Iglaków. Odcinek 4,2009.0,
1506681,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Z rodziny Iglaków. Odcinek 5. Prem. 2009,,387,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Sebastian Majewski,,,,Z rodziny Iglaków. Odcinek 5,2009.0,
1506682,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Zemsta. Prem. 2009,,387,Teatr Dramatyczny im. J. Szaniawskiego,Oprac. tekstu i reż. Weronika Szczawińska,,,,Zemsta,2009.0,
1506683,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Olga Tokarczuk z Wałbrzycha. Prem. 2009,,387,Teatr Dramatyczny im. J. Szaniawskiego,"Adapt. i reż. Bartosz Frąckowiak, Łukasz Chotkowski",,"projekt ""Olga Tokarczuk z Wałbrzycha"" złożony ze spektaklu ""Gniew"" (na podstawie książki ""Prowadź swój pług przez kości umarłych"") i instalacji ""Prowadź nas przez kości umarłych"" (na podstawie książki ""Prowadź swój pług przez kości umarłych"", a także ""Anny In w grobowcach świata"", ""Biegunów"" i ""Gry na wielu bębnach"" Olgi Tokarczuk i tekstów Elfriede Jelinek)",,Olga Tokarczuk z Wałbrzycha,2009.0,
1506684,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Madonna. Prem. 2009,,387,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Iwo Vedral,,,,Madonna,2009.0,
1506685,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Niech żyje wojna!!! Prem. 2009,,387,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Monika Strzępka,,"spektakl inspirowany powieścią Janusza Przymanowskiego ""Czterej pancerni i pies""",,Niech żyje wojna!!! Prem. 2009,2009.0,
1506699,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Peregrynacja Czarnej Izy Wałbrzyskiej. Prem. 2009,,387,Teatr Dramatyczny im. J. Szaniawskiego,Reż. Andrzej Bartnikowski,,,,Peregrynacja Czarnej Izy Wałbrzyskiej,2009.0,
1506700,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Calineczka. Prem. 2009,,803,Teatr Dzieci Zagłębia im. Jana Dormana (do roku 1996: Teatr Dzieci Zagłębia),Reż. Adam E. Kwapisz,,,,Calineczka,2009.0,
1506701,2009,449,"Teatry od 1945 r. (omówienia, repertuar)","Piesek, który był niebieski. Prem. 2009",,803,Teatr Dzieci Zagłębia im. Jana Dormana (do roku 1996: Teatr Dzieci Zagłębia),Reż. Dariusz Wiktorowicz,,,,"Piesek, który był niebieski",2009.0,
1506702,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Przygody rozbójnika Rumcajsa. Prem. 2009,,803,Teatr Dzieci Zagłębia im. Jana Dormana (do roku 1996: Teatr Dzieci Zagłębia),Reż. Kazimierz Mazur,,,,Przygody rozbójnika Rumcajsa,2009.0,
1506703,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Mariana. Prem. 2009,,15254,Teatr Epifania,Tł. Kinga Nakrewicz. Reż. André de la Cruz,,,,Mariana,2009.0,
1506704,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Fin Amor - miłość dworna. Prem. 2009,,15274,Teatr Ewolucji Cienia,Sc. Sławomir Dadej. Reż. Wioletta Dadej,,,,Fin Amor - miłość dworna,2009.0,
1506705,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Szalona lokomotywa. Prem. 2009,,11794,Teatr Exodus,Sc. i reż. Katarzyna Dąbrowska,,,,Szalona lokomotywa,2009.0,
1506706,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Bleter. Prem. 2009,,13094,Teatr Fabryczny,Reż. Marek Strąkowski,,"spektakl w języku jidysz; kompilacja tekstów z lat 20. XX wieku warszawskiej grupy artystycznej ""Chaliastre""",,Bleter,2009.0,
1506707,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Sprawa kamieniarza. Prem. 2009,,14214,Teatr Figur,Reż. Filip Budweil,,,,Sprawa kamieniarza,2009.0,
1506708,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Avatar. Prem. 2009,,11795,Teatr Formy,"Adapt. Józef Markocki, Jan Kochanowski. Sc. i reż. Józef Markocki",,"spektakl na kanwie ""Siddharhy"" i ""Wilka stepowego""",,Avatar,2009.0,
1506709,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Porady dobrego wojaka Szwejka. Prem. 2009,,9354,Teatr From Poland,Adapt. i reż. Wojciech Kowalski,,,,Porady dobrego wojaka Szwejka,2009.0,
1506710,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Na pełnym morzu/Strip-tease. Prem. 2009,,6834,Galeria Teatr GO,Reż. Włodzimierz Gołaszewski,,,,Na pełnym morzu/Strip-tease,2009.0,
1506719,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Dziwna para. Prem. 2009,,13134,Teatr Gudejko,Tł. Henryk Rzeczkowski. Reż. Wojciech Adamczyk,,,,Dziwna para,2009.0,
1506720,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Czerwony Kapturek. Prem. 2009,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Adapt. i reż. Waldemar Wolański,,,,Czerwony Kapturek,2009.0,
1506721,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Miłość i polityka. Prem. 2009,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Tł. Barbara Grzegorzewska. Reż. Jerzy Bończak,,,,Miłość i polityka,2009.0,
1506722,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Szary Anioł. Prem. 2009,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Tł. Sława Lisiecka. Reż. André Hübner-Ochodlo,,,,Szary Anioł,2009.0,
1506739,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Wilki. Prem. 2009,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Reż. André Hübner-Ochodlo,,spektakl zrealizowany we współpracy z Teatrem Atelier w Sopocie,,Wilki,2009.0,
1506740,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Koziołek Matołek. Prem. 2009,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Adapt. i reż. Czesław Sieńko,,,,Koziołek Matołek,2009.0,
1506741,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Stachura. Prem. 2009,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Pomysł Robert Dorosławski,,,,Stachura,2009.0,
1506742,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Nocną porą. Prem. 2009,,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Tł. Anna Wołek. Reż. Marek Pasieczny,,,,Nocną porą,2009.0,
1506743,2009,449,"Teatry od 1945 r. (omówienia, repertuar)","Patrz, słońce zachodzi. Prem. 2009",,44,Teatr Dramatyczny im. A. Mickiewicza (do 1993: Państwowy Teatr Dramatyczny im. Adama Mickiewicza),Tł. Karolina Bikont. Reż. Bronisława Nowicka,,,,"Patrz, słońce zachodzi",2009.0,
1506744,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",Dyl Sowizdrzał. Prem. 2009,,833,Teatr im. Aleksandra Fredry,"Tł. Janina Fedorowska, Grzegorz Fedorowski. Oprac. tekstu Bogumiła Pasionek-Szachnowska. Reż. Konrad Szachnowski",,,,Dyl Sowizdrzał,2009.0,
